Mode,Time(s),Value
DCI,5.5009927750,1.091203E-04
DCI,5.5079641342,9.776688E-05
DCI,5.5144929886,1.034829E-04
DCI,5.5210437775,1.062716E-04
DCI,5.5276398659,9.792874E-05
DCI,5.5382699966,1.064149E-04
DCI,5.5453572273,1.029280E-04
DCI,5.5523872375,1.018643E-04
DCI,5.5673308372,9.795187E-05
DCI,5.5773491859,1.030621E-04
DCI,5.5850300789,1.057536E-04
DCI,5.5919938087,1.004029E-04
DCI,5.5987591743,1.060820E-04
DCI,5.6058168411,9.929301E-05
DCI,5.6124777794,1.013972E-04
DCI,5.6231608391,1.037928E-04
DCI,5.6300930977,1.007405E-04
DCI,5.6370630264,1.049952E-04
DCI,5.6438841820,1.047223E-04
DCI,5.6559300423,1.060033E-04
DCI,5.6688880920,1.048518E-04
DCI,5.6759500504,1.061606E-04
DCI,5.6827149391,1.035754E-04
DCI,5.6894240379,1.001671E-04
DCI,5.6959180832,1.041026E-04
DCI,5.7067379951,9.862706E-05
DCI,5.7137808800,1.039685E-04
DCI,5.7204909325,1.064658E-04
DCI,5.7273888588,9.782700E-05
DCI,5.7342920303,1.027014E-04
DCI,5.7473511696,9.887217E-05
DCI,5.7593779564,1.015313E-04
DCI,5.7663979530,9.969997E-05
DCI,5.7732739449,1.030759E-04
DCI,5.7799119949,1.079226E-04
DCI,5.7904458046,9.976009E-05
DCI,5.7974920273,1.031268E-04
DCI,5.8041357994,1.073537E-04
DCI,5.8110871315,1.035754E-04
DCI,5.8179898262,1.068635E-04
DCI,5.8248081207,1.011382E-04
DCI,5.8373231888,1.035292E-04
DCI,5.8497581482,1.061467E-04
DCI,5.8572120667,1.031684E-04
DCI,5.8639202118,1.071225E-04
DCI,5.8743867874,1.043431E-04
DCI,5.8815898895,1.053975E-04
DCI,5.8884382248,9.884904E-05
DCI,5.8949761391,1.028077E-04
DCI,5.9015398026,1.058600E-04
DCI,5.9087901115,9.954736E-05
DCI,5.9156222343,1.013140E-04
DCI,5.9273648262,9.880742E-05
DCI,5.9404230118,1.024239E-04
DCI,5.9475679398,9.686970E-05
DCI,5.9542541504,1.031916E-04
DCI,5.9652929306,1.015591E-04
DCI,5.9723291397,1.016839E-04
DCI,5.9790701866,1.082417E-04
DCI,5.9855809212,1.015822E-04
DCI,5.9921541214,1.024979E-04
DCI,5.9990091324,1.059016E-04
DCI,6.0057888031,1.011429E-04
