Mode,Time(s),Value
DCI,7.4017148018,3.805585E-06
DCI,7.4123301506,4.273947E-06
DCI,7.4333858490,4.282931E-06
DCI,7.4473848343,3.513309E-06
DCI,7.4578938484,3.967895E-06
DCI,7.4682970047,3.992451E-06
DCI,7.4783978462,3.895424E-06
DCI,7.4886732101,3.979873E-06
DCI,7.4990520477,3.842120E-06
DCI,7.5141692162,4.261968E-06
DCI,7.5333838463,4.239808E-06
DCI,7.5442910194,3.737308E-06
DCI,7.5544390678,3.969093E-06
DCI,7.5647978783,3.466592E-06
DCI,7.5750370026,3.991852E-06
DCI,7.5853872299,3.497138E-06
DCI,7.6043500900,3.461801E-06
DCI,7.6203408241,4.000836E-06
DCI,7.6308670044,6.262386E-06
DCI,7.6409850121,3.632495E-06
DCI,7.6510190964,4.088279E-06
DCI,7.6612291336,3.625907E-06
DCI,7.6718430519,4.081092E-06
DCI,7.6929731369,4.072707E-06
DCI,7.7069802284,3.528282E-06
DCI,7.7178559303,4.085883E-06
DCI,7.7280130386,3.937948E-06
DCI,7.7380890846,4.103851E-06
DCI,7.7482819557,3.909799E-06
DCI,7.7586121559,4.117028E-06
DCI,7.7742252350,4.140985E-06
DCI,7.7930521965,3.933157E-06
DCI,7.8035798073,3.533073E-06
DCI,7.8140912056,4.076301E-06
DCI,7.8241891861,3.504325E-06
DCI,7.8347020149,4.094268E-06
DCI,7.8450860977,3.534870E-06
DCI,7.8632497787,3.537865E-06
DCI,7.8793020248,4.141584E-06
DCI,7.8899908066,3.888836E-06
DCI,7.9001431465,3.597757E-06
DCI,7.9102468491,3.870269E-06
DCI,7.9209618568,3.555234E-06
DCI,7.9314069748,3.865478E-06
DCI,7.9525108337,3.871467E-06
DCI,7.9666042328,3.628303E-06
DCI,7.9772911072,4.117028E-06
DCI,7.9874482155,3.769051E-06
DCI,7.9976730347,4.095466E-06
DCI,8.0079374313,3.712752E-06
DCI,8.0185403824,4.052942E-06
DCI,8.0342121124,4.299102E-06
DCI,8.0530424118,3.825350E-06
DCI,8.0637073517,3.707960E-06
DCI,8.0742216110,4.296706E-06
DCI,8.0842866898,3.718741E-06
DCI,8.0945072174,4.306289E-06
DCI,8.1048231125,3.728923E-06
DCI,8.1243667603,3.679212E-06
DCI,8.1397237778,3.685201E-06
DCI,8.1502723694,3.806184E-06
DCI,8.1603927612,3.699575E-06
DCI,8.1707353592,3.762462E-06
DCI,8.1810312271,3.732516E-06
DCI,8.1913537979,4.257776E-06
DCI,8.2096071243,3.804986E-06
DCI,8.2259950638,3.550442E-06
DCI,8.2364740372,4.027188E-06
DCI,8.2466182709,3.540859E-06
DCI,8.2567272186,4.015809E-06
DCI,8.2672319412,3.497737E-06
DCI,8.2777271271,3.868473E-06
DCI,8.2942066193,4.005028E-06
DCI,8.3118686676,4.246995E-06
DCI,8.3227291107,3.715147E-06
DCI,8.3329277039,4.212257E-06
DCI,8.3430385590,3.733714E-06
DCI,8.3532781601,4.220043E-06
DCI,8.3635730743,3.739104E-06
DCI,8.3801965714,4.010419E-06
DCI,8.3981056213,4.051146E-06
DCI,8.4085845947,3.902013E-06
DCI,8.4191656113,4.018205E-06
DCI,8.4293823242,3.785222E-06
DCI,8.4396419525,3.960109E-06
DCI,8.4499645233,3.812173E-06
DCI,8.4642267227,3.418079E-06
DCI,8.4847984314,3.439641E-06
DCI,8.4952449799,3.994846E-06
DCI,8.5053529739,3.455812E-06
DCI,8.5154199600,4.031381E-06
DCI,8.5259437561,3.437844E-06
DCI,8.5363559723,4.126012E-06
DCI,8.5507888794,4.034376E-06
DCI,8.5708856583,4.003231E-06
DCI,8.5814275742,3.686399E-06
DCI,8.5915155411,3.952921E-06
DCI,8.6015405655,3.678014E-06
DCI,8.6117572784,3.953520E-06
DCI,8.6223659515,3.638484E-06
DCI,8.6360549927,4.290717E-06
DCI,8.6565790176,4.184706E-06
DCI,8.6671028137,3.840922E-06
